distance;burst_duration;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10;_11;_12;_13;_14;_15;_16;_17;_18;_19;_20;_21;_22;_23;_24;_25;_26;_27;_28;_29;_30;_31;_32;_33;_34;_35;_36;_37;_38;_39;_40;_41;_42;_43;_44;_45;_46;_47;_48;_49;_50;_51;_52;_53;_54;_55;_56;_57;_58;_59;_60;_61;_62;_63;_64;_65;_66;_67;_68;_69;_70;_71;_72;_73;_74;_75;_76;_77;_78;_79;_80;_81;_82;_83;_84;_85;_86;_87;_88;_89;_90;_91;_92;_93;_94;_95;_96;_97;_98
50;2;78.30632826816861;81.24168037032425;72.41608335620725;84.09342814000658;71.91813228785453;84.28706562247159;83.13189313954281;75.30363600242836;80.68304229352877;89.48118865153393;74.61401965051199;74.44260460817993;76.70204884940001;78.30632826816861;74.10095502346904;81.61625295647981;72.2497177582651;85.85230365953272;86.64578929039162;85.45828998891848;79.21204895542955;82.56025748784099;65.4461993090189;86.8453039596765;62.50386660601;77.4109637069535;82.94090950069848;80.86882686115663;89.27561841403075;78.30632826816861;76.35002968948747;80.86882686115663;67.89948300867;84.28706562247159;72.74996467794193;94.34218330463797;85.45828998891848;82.18135245311242;80.68304229352877;84.28706562247159;76.52583685851603;75.47703369614224;83.3233165462957;74.61401965051199;88.25482958793816;72.2497177582651;78.48664010230719;74.10095502346904;82.94090950069848;73.59141835689192;83.90023551197255;88.25482958793816;77.58921383254534;79.94416236366476;91.14288323117634;69.96033373619683;74.10095502346904;78.48664010230719;88.86589365874443;78.30632826816861;86.8453039596765;74.44260460817993;85.45828998891848;81.9925525455932;74.61401965051199;70.44472928177102;76.52583685851603;72.41608335620725;78.48664010230719;75.47703369614224;79.94416236366476;84.48114898371028;79.5772637306123;71.7529106612982;73.93071867376308;74.10095502346904;72.41608335620725;79.39444634461776;88.4580493090837;85.85230365953272;75.65083066354039;87.44660867258324;79.39444634461776;62.64779094875134;68.2125401098187;84.87065745167865;74.27158336739988;87.64796734623927;75.47703369614224;87.84978967784696;76.17462641229403;82.37058710017779;88.05207673504692;69.47926901532685;81.05503922506719;81.9925525455932;74.78582940118197;86.24813396809573;76.17462641229403
100;2;98.55634553585797;94.77715702038213;88.86589365874443;107.80547228788281;100.1559449215093;87.24571259169099;96.98229349236969;88.05207673504692;100.84941064689724;87.24571259169099;83.90023551197255;101.78150629043697;92.62215987470853;96.53719944346616;82.94090950069848;81.80418637886815;87.24571259169099;83.90023551197255;90.51616201160321;89.27561841403075;82.18135245311242;105.83998949201612;93.69346289903146;79.21204895542955;84.09342814000658;94.99539535941216;112.1041579161951;101.08163124269969;88.05207673504692;93.04920325689164;90.72458878313572;95.43338077220086;70.44472928177102;98.78328601209519;78.30632826816861;61.22333578548576;77.9469463702102;109.05239126123435;81.05503922506719;100.1559449215093;94.12544562691185;93.90920587301264;94.12544562691185;79.03007059816505;85.85230365953272;87.24571259169099;84.09342814000658;82.75036461945882;84.87065745167865;102.9587497887163;87.44660867258324;85.85230365953272;84.48114898371028;91.56310626602688;94.55942005273376;70.12142769082233;83.51518073358744;104.87072703252481;83.13189313954281;85.85230365953272;92.19707638088428;75.82502782400917;94.34218330463797;84.28706562247159;82.75036461945882;93.04920325689164;90.30821407077885;74.95803476906389;96.09414812530488;87.64796734623927;89.68723224473376;86.64578929039162;84.48114898371028;88.25482958793816;93.26346272832193;95.87338555888753;88.4580493090837;100.61772354471226;85.45828998891848;95.65313016290338;101.31438656056716;97.42943969022213;95.43338077220086;92.4093737048952;87.84978967784696;98.10402747551902;96.53719944346616;84.09342814000658;81.05503922506719;100.84941064689724;87.04527804082183;87.44660867258324;152.9220662226185;80.86882686115663;82.56025748784099;78.48664010230719;87.44660867258324;87.84978967784696;
150;2;105.83998949201612;96.98229349236969;104.14960973171877;104.87072703252481;99.92585095768132;107.3107059503725;100.84941064689724;113.92364240658203;111.84661464128764;112.36229422235937;103.19582744802683;105.83998949201612;100.84941064689724;102.01587317350378;100.3865687105195;89.68723224473376;108.05371023835644;79.03007059816505;92.62215987470853;95.43338077220086;92.4093737048952;80.49768453938279;103.67162174218069;96.53719944346616;108.05371023835644;110.56774616084073;112.62102492532209;98.78328601209519;97.42943969022213;99.01074905214578;101.78150629043697;107.06417494602071;105.11220730055531;111.58966303523249;100.84941064689724;88.86589365874443;103.43345101350522;72.08373436149837;89.89375028360132;94.99539535941216;117.651683036647;106.0837016293693;110.8223446530412;102.48622717491455;114.1859683433024;103.67162174218069;94.34218330463797;99.46724763957785;96.75949053895263;104.62980153088488;113.66191912619567;98.10402747551902;100.84941064689724;114.1859683433024;98.32992642291843;106.81821031140409;96.09414812530488;98.32992642291843;104.38942952113904;98.10402747551902;98.78328601209519;90.30821407077885;108.05371023835644;102.25077972077757;106.32797494975146;109.30350042597735;99.92585095768132;108.3025197932092;108.80185898389541;108.55190226864423;94.34218330463797;98.10402747551902;94.55942005273376;99.01074905214578;105.5968372484542;100.3865687105195;87.24571259169099;110.8223446530412;98.78328601209519;94.77715702038213;105.83998949201612;107.06417494602071;102.01587317350378;84.87065745167865;107.80547228788281;107.3107059503725;106.57281074536908;95.43338077220086;87.44660867258324;104.87072703252481;95.21413622430518;111.84661464128764;72.58283203539922;105.35424361240754;98.55634553585797;103.67162174218069;85.06608461890904;79.39444634461776;96.75949053895263
200;2;155.7618783929666;145.37671684325215;138.84086491082343;155.40403774715355;147.73622505843724;141.4191846239604;115.50668655357624;151.17353578131596;137.25334072422285;137.25334072422285;146.04699018750796;148.4173771424014;144.0453845670817;111.07752939570332;165.3605796128513;153.27419176407454;122.06191555248;153.62712812636244;152.2202401555017;141.74482308927838;153.9808771765164;162.34576628801665;169.5975742568894;156.1205430194796;149.78911734170106;153.9808771765164;135.0612555746781;171.95424440542277;150.47973448311032;146.04699018750796;153.9808771765164;148.4173771424014;159.38591829654547;155.40403774715355;140.77015029810312;149.78911734170106;157.56347934485905;164.2235189839767;146.72035389152555;135.37225397356013;146.38328485555763;141.09429426645892;155.40403774715355;142.3983512378432;157.2014997784399;161.2294362682334;159.38591829654547;138.84086491082343;119.83651279733715;171.95424440542277;124.90187393789093;140.4467510041707;150.82623619664253;175.1474902728613;160.489484056269;130.4811041541137;161.6006907506438;163.46982562039878;146.04699018750796;159.38591829654547;140.77015029810312;141.74482308927838;156.84035180832117;138.84086491082343;139.80217960037407;162.34576628801665;169.2079480779645;134.44140055858222;159.019751937195;127.80790832738843;161.6006907506438;150.47973448311032;131.687069245691;132.29422515218823;152.2202401555017;144.37707024389624;149.44499826045774;130.78155608093476;121.78149575309698;146.04699018750796;136.62342527317932;135.68396849198137;131.99029808444726;132.9041804094259;170.3795201952986;151.8705359171794;153.27419176407454;146.04699018750796;128.6928323718675;154.3354407858697;145.711468108377;144.70951967574905;164.60166778205706;142.071211385041;116.30643866255794;157.56347934485905;;;
250;2;136.9380207974764;137.5693867214618;126.34653637584607;124.04301747004386;139.48100408072568;125.47774604840528;122.90705514830907;119.28653076694064;111.58966303523249;146.38328485555763;115.24132645559527;150.47973448311032;135.68396849198137;143.3842974641264;131.99029808444726;118.73907284398597;127.51428793112879;136.30955248712056;150.82623619664253;160.85903468991685;134.750971650153;135.68396849198137;136.9380207974764;128.6928323718675;133.51694792407994;116.30643866255794;128.10220482778118;145.37671684325215;140.1240946738786;114.97657598449999;128.39717898913622;123.47372995481003;137.8861604610773;106.81821031140409;131.687069245691;122.06191555248;122.342981059681;136.9380207974764;109.05239126123435;139.80217960037407;131.3845370318381;128.39717898913622;123.75804637224999;128.10220482778118;146.04699018750796;126.34653637584607;146.72035389152555;129.88226945076727;180.46347821208073;122.62469376153705;125.18947886683053;145.711468108377;164.2235189839767;151.17353578131596;140.77015029810312;146.38328485555763;119.83651279733715;129.28618306108862;121.78149575309698;127.51428793112879;128.39717898913622;118.46628680064781;125.47774604840528;127.22134208574965;149.78911734170106;134.1325406623339;112.36229422235937;125.18947886683053;133.51694792407994;122.90705514830907;139.80217960037407;131.687069245691;134.44140055858222;125.47774604840528;123.75804637224999;123.47372995481003;132.9041804094259;136.62342527317932;121.78149575309698;134.750971650153;122.90705514830907;130.78155608093476;111.33330173875498;127.80790832738843;165.74134666021052;120.94409578467344;158.2899409304989;156.84035180832117;144.0453845670817;151.17353578131596;143.05489254083338;128.98916653998216;115.77265768219846;129.28618306108862;111.07752939570332;120.38903057281587;129.28618306108862;;
300;2;140.77015029810312;135.0612555746781;145.711468108377;151.52163507434625;111.58966303523249;154.3354407858697;141.09429426645892;128.98916653998216;139.80217960037407;123.47372995481003;171.95424440542277;150.82623619664253;133.51694792407994;160.12078241236603;128.39717898913622;160.85903468991685;164.60166778205706;138.20366361880318;146.04699018750796;185.94081432549268;142.72624437825547;119.28653076694064;135.37225397356013;125.18947886683053;138.52189787423194;136.30955248712056;146.38328485555763;129.58388350640496;129.88226945076727;135.99640077891235;135.68396849198137;126.34653637584607;121.78149575309698;130.18134247263782;155.40403774715355;158.2899409304989;141.4191846239604;131.687069245691;150.47973448311032;175.1474902728613;152.5707496392494;127.51428793112879;156.48003352402927;150.13402880772443;142.72624437825547;154.69082083006467;144.70951967574905;152.9220662226185;167.27320278297256;132.29422515218823;137.5693867214618;144.37707024389624;151.52163507434625;148.4173771424014;136.30955248712056;149.44499826045774;163.46982562039878;134.44140055858222;146.04699018750796;142.3983512378432;153.27419176407454;145.711468108377;150.82623619664253;123.75804637224999;159.38591829654547;143.71446089068743;125.76667700754922;187.2282424635478;165.74134666021052;127.22134208574965;122.342981059681;134.1325406623339;115.77265768219846;144.70951967574905;113.40079711762655;121.5017201781105;175.5507931209749;218.42187967716725;142.3983512378432;145.711468108377;138.20366361880318;151.52163507434625;124.32864475568945;133.82439032753845;136.9380207974764;122.90705514830907;144.70951967574905;137.5693867214618;130.4811041541137;167.65837392639204;152.9220662226185;185.08745082042088;137.5693867214618;128.10220482778118;177.99018717193525;;;;
350;2;128.39717898913622;166.12299047968008;168.43137899504623;149.1016697436037;163.46982562039878;177.17331256296666;163.46982562039878;157.56347934485905;161.2294362682334;175.5507931209749;169.2079480779645;168.43137899504623;156.1205430194796;163.46982562039878;175.1474902728613;210.04639198313274;157.92629242245135;153.62712812636244;180.87902190402875;141.09429426645892;151.17353578131596;158.65442679270308;169.9880976073776;150.47973448311032;140.77015029810312;164.60166778205706;166.12299047968008;170.3795201952986;163.0942770678616;177.99018717193525;170.7718440912787;164.98068732334383;135.0612555746781;169.5975742568894;154.69082083006467;146.04699018750796;177.17331256296666;177.58128016475786;177.99018717193525;155.40403774715355;152.5707496392494;155.04701918906255;168.43137899504623;150.13402880772443;280.01086907053855;167.65837392639204;144.37707024389624;175.5507931209749;175.95502463319346;169.9880976073776;129.88226945076727;151.52163507434625;148.75912997493032;179.22256628189072;159.019751937195;151.17353578131596;162.71959128443044;145.0427346212984;148.07640943814368;173.9431324029159;173.9431324029159;146.04699018750796;169.2079480779645;173.14483149362397;129.28618306108862;226.0889306955594;167.27320278297256;168.0444319830006;152.9220662226185;160.85903468991685;170.7718440912787;166.50551309015668;170.7718440912787;177.99018717193525;211.01483108851718;166.12299047968008;144.37707024389624;156.48003352402927;139.80217960037407;148.75912997493032;155.04701918906255;158.2899409304989;169.5975742568894;175.95502463319346;177.17331256296666;148.4173771424014;147.05819907850767;197.85380918207326;145.37671684325215;169.9880976073776;172.74705599836088;174.74511395537968;131.687069245691;152.5707496392494;159.75292780777542;161.6006907506438;147.05819907850767;152.2202401555017;
400;2;280.6556352662915;286.52575302941904;282.598855549887;251.8990521439864;255.39935560783434;240.57416503357393;291.8466288236721;276.80918902161307;249.59220861540658;249.01880620114244;319.23529109056983;239.4700652508151;271.76247212298546;247.30649072036954;219.42893477463318;234.56398798235475;249.01880620114244;270.5152355945282;243.9171017219502;188.52458457359268;238.9199170137345;254.22721655872235;250.16693137303636;328.9245590016707;258.3534014046816;265.5832685032748;297.95081439736;287.18552070336415;246.17149335836635;286.52575302941904;268.0379086046006;247.87595027647916;272.3882451720131;245.60594954833422;203.39063098337076;282.598855549887;232.95106744040345;240.57416503357393;262.5465554823915;246.73833941617247;248.44672109694383;265.5832685032748;238.3710326635721;215.4283605267583;281.9496250833612;321.44563150400245;221.96693304379488;238.3710326635721;281.3018861310095;284.5555304183761;212.96512513107268;264.97312891521335;249.59220861540658;267.4221298318544;241.6833553746412;262.5465554823915;261.94339230832657;241.6833553746412;273.01545915549303;266.8077657227987;237.27704401627443;196.9457717471083;247.87595027647916;250.16693137303636;255.9874501752332;272.3882451720131;297.95081439736;264.36439103562185;245.60594954833422;247.87595027647916;253.64316587639095;231.88195337772558;287.18552070336415;254.22721655872235;242.7976597445259;258.94829809685814;278.725777050505;264.36439103562185;311.2599516762814;250.16693137303636;281.3018861310095;268.6551052985083;254.81261210362217;265.5832685032748;255.9874501752332;258.94829809685814;328.1689018548046;215.4283605267583;271.76247212298546;246.73833941617247;311.2599516762814;231.88195337772558;267.4221298318544;291.8466288236721;261.34161481541787;253.06045696699857;241.6833553746412;286.52575302941904;306.28879167305405
450;2;310.54487643917764;325.9123305559271;370.71308978460263;293.86733397819717;280.6556352662915;327.41498072219457;349.1942719655453;258.3534014046816;319.97037728515147;297.2663150003028;281.3018861310095;302.091037470114;293.19221579357423;297.2663150003028;331.96462781845474;319.97037728515147;298.63688995492015;340.47047820534823;263.15110752834715;235.64546782369993;311.97667347925545;293.86733397819717;294.5440067217022;331.96462781845474;309.1196505402723;276.80918902161307;320.70715612377506;287.18552070336415;322.9276875244099;287.18552070336415;288.50961718568635;280.01086907053855;277.4465828783136;347.59166713154747;246.73833941617247;293.19221579357423;300.7046099258363;281.9496250833612;288.50961718568635;303.4838572720161;342.040250112449;317.7701810880355;286.52575302941904;305.58513696531435;332.729025182434;292.51864859645656;321.44563150400245;291.8466288236721;326.6627916155961;277.4465828783136;273.6441173913884;315.58511398926566;314.86010231013057;275.5387909079098;302.091037470114;310.54487643917764;275.5387909079098;285.21076136507946;287.18552070336415;335.032794319519;276.1732594861681;313.4150719573846;283.2495809650177;326.6627916155961;311.2599516762814;281.9496250833612;259.54456462613547;315.58511398926566;306.994066649216;329.6819561602209;317.7701810880355;322.9276875244099;306.994066649216;273.6441173913884;331.96462781845474;288.50961718568635;258.94829809685814;302.091037470114;269.2737231785496;302.78664650003196;342.040250112449;337.3525144312268;318.50189365142256;327.41498072219457;273.6441173913884;280.6556352662915;314.86010231013057;317.04014952964735;317.04014952964735;287.84680758938356;311.2599516762814;290.5072173393252;317.04014952964735;281.9496250833612;292.51864859645656;316.3117951143896;358.1415934100561;299.3245453023246;
500;2;364.79239849526294;357.3188143038935;305.58513696531435;349.99834311843045;327.41498072219457;355.6789224011468;333.4951826837323;428.5161472499453;320.70715612377506;394.46421267761235;343.61725960400435;334.2631043753249;342.040250112449;388.1641901202389;376.72987568964214;338.90791066626997;382.8443158551454;317.7701810880355;363.11820705465465;382.8443158551454;322.18580733237013;359.79283969449995;332.729025182434;322.9276875244099;358.1415934100561;375.8643926625708;355.6789224011468;363.9543401153048;354.0465566776694;452.8352716120527;352.4216825925416;331.20198654813083;360.62131560787793;346.79312497265164;365.6323866278597;380.2117827594916;417.8106838685425;342.82784807816876;339.6882959598702;394.46421267761235;341.25446154044994;260.74121982026094;377.59735161863443;342.040250112449;389.95385847623;374.13938701108043;335.032794319519;363.11820705465465;358.96626708608295;378.46682503849723;363.11820705465465;357.3188143038935;427.53169266802;335.032794319519;315.58511398926566;368.16397402805757;338.90791066626997;350.80426576336697;411.13779277098024;347.59166713154747;349.99834311843045;367.31816993535824;371.5667111794065;399.0267353460573;331.20198654813083;316.3117951143896;357.3188143038935;339.6882959598702;330.44109733708814;330.44109733708814;341.25446154044994;314.86010231013057;353.23318533291837;321.44563150400245;354.8618009295309;350.80426576336697;325.16359357324677;353.23318533291837;382.8443158551454;394.46421267761235;388.1641901202389;302.78664650003196;400.866486512238;341.25446154044994;362.2839948901666;339.6882959598702;377.59735161863443;351.6120441636875;337.3525144312268;310.54487643917764;325.16359357324677;377.59735161863443;307.7009656247064;;;;;;
50;3;78.30632826816861;66.05108253908314;72.2497177582651;79.76050208051753;77.58921383254534;71.2595197339615;67.27767247925628;85.65507026646488;72.08373436149837;71.0958111755837;69.16039834267852;90.72458878313572;74.61401965051199;70.76952148581977;86.8453039596765;83.90023551197255;63.51832332191402;84.28706562247159;70.44472928177102;86.64578929039162;82.75036461945882;86.04999121148714;85.26196178592542;85.26196178592542;80.12824555161734;79.03007059816505;80.86882686115663;82.75036461945882;72.58283203539922;82.75036461945882;68.68483417728397;59.96903948886143;81.9925525455932;83.90023551197255;82.94090950069848;83.51518073358744;66.05108253908314;69.47926901532685;74.10095502346904;67.89948300867;78.84851031015829;76.52583685851603;74.61401965051199;77.9469463702102;77.58921383254534;62.36027290886878;76.70204884940001;81.9925525455932;80.12824555161734;96.53719944346616;82.75036461945882;81.9925525455932;86.8453039596765;85.45828998891848;74.27158336739988;93.47821556368753;81.9925525455932;75.30363600242836;74.95803476906389;86.44673297753417;87.84978967784696;89.27561841403075;84.67567925042412;88.86589365874443;81.61625295647981;77.58921383254534;79.94416236366476;62.9366346182279;94.12544562691185;71.42360525536486;90.30821407077885;76.52583685851603;78.30632826816861;78.84851031015829;67.89948300867;77.58921383254534;74.95803476906389;87.64796734623927;70.76952148581977;75.82502782400917;78.30632826816861;82.75036461945882;81.05503922506719;71.42360525536486;83.3233165462957;77.05569102752814;75.99962609905195;74.61401965051199;82.56025748784099;75.47703369614224;68.68483417728397;80.49768453938279;81.9925525455932;68.05583155149054;78.48664010230719;79.39444634461776;68.84299110663966;81.61625295647981;68.2125401098187
100;3;105.5968372484542;101.08163124269969;105.5968372484542;78.84851031015829;84.28706562247159;96.98229349236969;84.67567925042412;87.04527804082183;71.2595197339615;85.85230365953272;84.48114898371028;92.4093737048952;98.78328601209519;96.09414812530488;91.77394378063636;95.21413622430518;104.62980153088488;108.05371023835644;92.4093737048952;103.19582744802683;90.72458878313572;95.87338555888753;96.98229349236969;90.93349548795442;107.3107059503725;90.30821407077885;87.84978967784696;102.01587317350378;98.55634553585797;81.61625295647981;88.25482958793816;85.26196178592542;89.27561841403075;72.91748216796745;121.5017201781105;98.32992642291843;90.10074386061753;98.78328601209519;87.04527804082183;94.12544562691185;82.94090950069848;85.06608461890904;90.10074386061753;106.57281074536908;81.80418637886815;79.21204895542955;89.89375028360132;95.87338555888753;81.80418637886815;87.24571259169099;89.07052044475715;93.69346289903146;91.98526677962242;120.11245398749564;85.06608461890904;87.24571259169099;96.98229349236969;84.09342814000658;89.07052044475715;94.77715702038213;88.05207673504692;101.31438656056716;83.3233165462957;86.44673297753417;99.23873585928976;75.82502782400917;84.09342814000658;90.72458878313572;105.5968372484542;82.94090950069848;86.64578929039162;84.28706562247159;95.21413622430518;107.3107059503725;88.25482958793816;86.04999121148714;98.55634553585797;98.78328601209519;95.65313016290338;90.30821407077885;85.85230365953272;77.9469463702102;88.25482958793816;84.28706562247159;82.75036461945882;86.64578929039162;76.8786665943013;90.51616201160321;92.83543601596358;89.07052044475715;106.0837016293693;98.32992642291843;87.04527804082183;91.98526677962242;79.39444634461776;84.28706562247159;87.84978967784696;87.44660867258324;85.85230365953272
150;3;112.1041579161951;113.40079711762655;97.65378530006194;102.25077972077757;110.8223446530412;110.56774616084073;114.97657598449999;76.8786665943013;105.11220730055531;97.87864749865372;107.3107059503725;100.3865687105195;111.33330173875498;114.44889832406156;115.24132645559527;94.34218330463797;99.92585095768132;96.09414812530488;109.05239126123435;100.61772354471226;94.77715702038213;120.38903057281587;91.98526677962242;102.9587497887163;122.62469376153705;103.67162174218069;87.84978967784696;102.48622717491455;105.5968372484542;98.78328601209519;105.11220730055531;102.01587317350378;93.69346289903146;95.65313016290338;103.67162174218069;108.55190226864423;102.72221678143227;114.44889832406156;94.99539535941216;100.61772354471226;87.84978967784696;106.0837016293693;105.11220730055531;89.07052044475715;103.9103408939769;105.83998949201612;89.68723224473376;94.77715702038213;93.26346272832193;95.87338555888753;106.81821031140409;95.87338555888753;96.09414812530488;108.05371023835644;102.9587497887163;99.69628560183793;106.0837016293693;96.75949053895263;94.99539535941216;112.62102492532209;94.55942005273376;90.72458878313572;82.94090950069848;85.45828998891848;97.42943969022213;92.62215987470853;113.92364240658203;102.01587317350378;103.19582744802683;94.99539535941216;104.38942952113904;99.46724763957785;108.05371023835644;111.84661464128764;126.05627327270784;103.43345101350522;96.98229349236969;99.69628560183793;105.5968372484542;110.8223446530412;99.46724763957785;102.01587317350378;91.77394378063636;98.55634553585797;100.1559449215093;101.31438656056716;103.19582744802683;106.81821031140409;109.80745473420666;95.21413622430518;93.90920587301264;110.56774616084073;89.27561841403075;96.98229349236969;105.83998949201612;102.01587317350378;87.44660867258324;96.53719944346616;
200;3;143.05489254083338;146.04699018750796;135.99640077891235;138.84086491082343;134.750971650153;166.88891651518585;143.3842974641264;152.2202401555017;170.7718440912787;133.82439032753845;135.99640077891235;151.52163507434625;148.07640943814368;149.1016697436037;172.35019433542686;150.13402880772443;144.37707024389624;154.69082083006467;160.85903468991685;147.39682220370585;129.58388350640496;175.5507931209749;160.12078241236603;156.1205430194796;136.30955248712056;133.51694792407994;148.75912997493032;151.17353578131596;150.47973448311032;173.9431324029159;155.04701918906255;151.52163507434625;156.48003352402927;175.95502463319346;152.9220662226185;179.63525259166943;143.3842974641264;166.50551309015668;139.16056641591413;173.54352292544948;144.0453845670817;156.48003352402927;152.5707496392494;180.87902190402875;151.8705359171794;154.69082083006467;132.59885205668874;155.04701918906255;135.68396849198137;175.1474902728613;167.27320278297256;150.82623619664253;143.3842974641264;138.20366361880318;143.71446089068743;157.92629242245135;158.2899409304989;140.1240946738786;177.58128016475786;150.82623619664253;155.04701918906255;143.05489254083338;167.27320278297256;145.37671684325215;160.489484056269;212.96512513107268;137.25334072422285;140.1240946738786;136.9380207974764;162.71959128443044;153.62712812636244;139.16056641591413;127.22134208574965;174.3436620399584;139.16056641591413;154.69082083006467;171.1650713707123;134.1325406623339;137.8861604610773;128.6928323718675;132.29422515218823;135.37225397356013;162.34576628801665;134.1325406623339;150.13402880772443;156.1205430194796;137.8861604610773;146.38328485555763;135.0612555746781;141.74482308927838;156.48003352402927;133.21021182558732;142.3983512378432;154.69082083006467;;;;;
250;3;141.74482308927838;118.19412744424307;112.88035139376932;136.30955248712056;114.44889832406156;137.5693867214618;108.80185898389541;146.72035389152555;128.6928323718675;147.05819907850767;137.8861604610773;157.92629242245135;121.22258734750707;142.72624437825547;157.2014997784399;116.57425133799784;125.47774604840528;116.57425133799784;131.687069245691;130.4811041541137;142.72624437825547;160.489484056269;142.071211385041;118.73907284398597;131.687069245691;136.30955248712056;140.77015029810312;135.37225397356013;131.0826998424925;144.0453845670817;121.78149575309698;124.61492974015573;104.14960973171877;113.40079711762655;116.57425133799784;136.62342527317932;119.28653076694064;119.56120554261082;131.3845370318381;118.46628680064781;120.38903057281587;114.71243373975977;126.92906924156685;117.92259333504816;142.72624437825547;120.94409578467344;112.1041579161951;130.78155608093476;138.84086491082343;130.18134247263782;133.82439032753845;132.29422515218823;127.80790832738843;133.21021182558732;116.0392412484498;136.9380207974764;136.62342527317932;102.9587497887163;140.1240946738786;135.0612555746781;114.44889832406156;133.82439032753845;124.61492974015573;125.18947886683053;127.51428793112879;133.21021182558732;118.19412744424307;125.76667700754922;129.88226945076727;112.88035139376932;155.04701918906255;132.59885205668874;138.84086491082343;117.11172814305381;180.46347821208073;128.10220482778118;131.0826998424925;140.1240946738786;116.84268069149917;130.18134247263782;119.28653076694064;148.75912997493032;147.73622505843724;111.33330173875498;149.1016697436037;139.16056641591413;92.62215987470853;137.25334072422285;146.72035389152555;119.01248701729637;136.30955248712056;120.11245398749564;155.7618783929666;127.80790832738843;;;;;
