distance;burst_duration;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10;_11;_12;_13;_14;_15;_16;_17;_18;_19;_20;_21;_22;_23;_24;_25;_26;_27;_28;_29;_30;_31;_32;_33;_34;_35;_36;_37;_38;_39;_40;_41;_42;_43;_44;_45;_46;_47;_48;_49;_50;_51;_52;_53;_54;_55;_56;_57;_58;_59;_60;_61;_62;_63;_64;_65;_66;_67;_68;_69;_70;_71;_72;_73;_74;_75;_76;_77;_78;_79;_80;_81;_82;_83;_84;_85;_86;_87;_88;_89;_90;_91;_92;_93;_94;_95;_96;_97;_98;_99
200;12;295.2222376036896;328.1689018548046;306.994066649216;287.18552070336415;237.82340929672839;220.44063299654638;286.52575302941904;319.97037728515147;282.598855549887;263.7570516442754;313.4150719573846;294.5440067217022;271.76247212298546;266.1948130274459;278.08544442808454;295.9020302120025;242.7976597445259;276.1732594861681;263.15110752834715;306.994066649216;279.367584132936;356.49792541509163;256.57689891684043;291.8466288236721;278.08544442808454;301.3970265024886;263.15110752834715;266.1948130274459;330.44109733708814;272.3882451720131;271.76247212298546;302.78664650003196;280.01086907053855;282.598855549887;254.22721655872235;264.36439103562185;274.274223205303;280.6556352662915;260.1422041467649;269.2737231785496;289.839818542273;283.2495809650177;348.39204805117305;309.1196505402723;266.8077657227987;252.47908674801366;295.2222376036896;277.4465828783136;281.3018861310095;285.8675010773755;261.34161481541787;307.7009656247064;308.4094923390225;263.15110752834715;325.9123305559271;299.3245453023246;352.4216825925416;249.59220861540658;285.8675010773755;270.5152355945282;250.7429775143165;285.8675010773755;317.7701810880355;242.23986683485333;272.3882451720131;286.52575302941904;267.4221298318544;225.56952370197416;283.2495809650177;270.5152355945282;234.56398798235475;285.8675010773755;284.5555304183761;302.78664650003196;302.091037470114;283.90180477109226;306.28879167305405;283.2495809650177;232.41589566874947;318.50189365142256;369.86142946290823;300.0137840772717;276.80918902161307;296.5833881427452;298.63688995492015;257.75987140260105;253.64316587639095;274.9057799304979;252.47908674801366;301.3970265024886;267.4221298318544;302.091037470114;307.7009656247064;263.15110752834715;282.598855549887;314.86010231013057;306.994066649216;289.839818542273;267.4221298318544;256.57689891684043
250;12;304.18267347431294;314.13675624167104;262.5465554823915;342.82784807816876;295.2222376036896;302.091037470114;406.43679072472565;293.19221579357423;321.44563150400245;285.21076136507946;310.54487643917764;300.7046099258363;331.96462781845474;316.3117951143896;294.5440067217022;298.63688995492015;330.44109733708814;290.5072173393252;278.08544442808454;278.08544442808454;281.3018861310095;290.5072173393252;325.16359357324677;285.8675010773755;349.1942719655453;284.5555304183761;325.9123305559271;295.2222376036896;317.7701810880355;307.7009656247064;313.4150719573846;365.6323866278597;358.1415934100561;315.58511398926566;328.9245590016707;339.6882959598702;252.47908674801366;303.4838572720161;344.4084888659446;280.01086907053855;300.7046099258363;280.6556352662915;348.39204805117305;307.7009656247064;305.58513696531435;317.04014952964735;363.11820705465465;348.39204805117305;334.2631043753249;264.97312891521335;374.13938701108043;334.2631043753249;338.90791066626997;323.67127600466995;303.4838572720161;406.43679072472565;332.729025182434;268.0379086046006;309.8314439851943;353.23318533291837;298.63688995492015;331.20198654813083;319.23529109056983;281.3018861310095;342.040250112449;306.994066649216;324.4165767067347;251.8990521439864;329.6819561602209;322.9276875244099;291.8466288236721;348.39204805117305;324.4165767067347;288.50961718568635;324.4165767067347;281.9496250833612;365.6323866278597;328.9245590016707;284.5555304183761;352.4216825925416;277.4465828783136;309.8314439851943;252.47908674801366;284.5555304183761;361.4516992088564;295.9020302120025;334.2631043753249;325.9123305559271;308.4094923390225;307.7009656247064;261.94339230832657;324.4165767067347;370.71308978460263;306.28879167305405;314.86010231013057;302.091037470114;306.994066649216;349.99834311843045;737.3984770676908;368.16397402805757
300;12;342.82784807816876;345.2015400495941;344.4084888659446;335.032794319519;337.3525144312268;300.7046099258363;334.2631043753249;354.0465566776694;277.4465828783136;293.86733397819717;263.7570516442754;302.78664650003196;396.28292789392685;328.9245590016707;352.4216825925416;224.53428676337103;345.2015400495941;306.994066649216;306.28879167305405;299.3245453023246;338.1293181963075;302.78664650003196;348.39204805117305;334.2631043753249;322.18580733237013;302.78664650003196;344.4084888659446;326.6627916155961;313.4150719573846;291.8466288236721;349.1942719655453;325.9123305559271;319.23529109056983;342.040250112449;323.67127600466995;321.44563150400245;301.3970265024886;339.6882959598702;349.1942719655453;313.4150719573846;286.52575302941904;326.6627916155961;293.19221579357423;321.44563150400245;297.2663150003028;322.9276875244099;297.95081439736;383.7258711816188;281.3018861310095;298.63688995492015;297.2663150003028;338.1293181963075;321.44563150400245;326.6627916155961;320.70715612377506;316.3117951143896;281.3018861310095;352.4216825925416;339.6882959598702;334.2631043753249;335.032794319519;357.3188143038935;367.31816993535824;281.3018861310095;370.71308978460263;338.90791066626997;271.1381366980691;285.21076136507946;338.90791066626997;342.82784807816876;328.1689018548046;302.78664650003196;275.5387909079098;325.16359357324677;342.040250112449;330.44109733708814;329.6819561602209;303.4838572720161;267.4221298318544;301.3970265024886;281.9496250833612;314.13675624167104;251.32035008653247;276.1732594861681;314.86010231013057;320.70715612377506;342.82784807816876;295.9020302120025;331.96462781845474;288.50961718568635;321.44563150400245;294.5440067217022;300.0137840772717;349.99834311843045;287.18552070336415;315.58511398926566;254.81261210362217;314.13675624167104;;
350;12;352.4216825925416;366.4743089566345;420.703546485842;393.55798754684844;494.1941323836063;478.5345535564006;433.4725275064743;431.4831329952847;411.13779277098024;399.94555307269343;447.6574952657893;423.6164388784574;459.12771636833594;392.65384433875624;421.67227825724734;469.8100295384435;413.0333831330028;379.3383005487472;505.6923197087124;399.0267353460573;452.8352716120527;475.2440304965578;468.7307081658843;398.11002847178173;443.5579332103361;441.52225237307687;374.13938701108043;430.4918621878093;434.47066173409036;457.02057900456253;391.75177827041654;424.5918780128764;439.495914163152;417.8106838685425;411.13779277098024;381.9647857759958;426.54949972974595;306.994066649216;479.63644972442125;433.4725275064743;518.6495532594981;441.52225237307687;355.6789224011468;389.95385847623;432.4766863495398;450.75701302205556;431.4831329952847;394.46421267761235;468.7307081658843;481.84785973673024;455.9706395660546;521.040836940329;415.89316838956665;478.5345535564006;559.5474995226103;434.47066173409036;452.8352716120527;475.2440304965578;462.3066523279195;382.8443158551454;351.6120441636875;460.184925440363;448.6882924672728;426.54949972974595;398.11002847178173;510.3661557296519;485.18410678467933;410.1932624738291;399.0267353460573;455.9706395660546;401.78954053643093;421.67227825724734;383.7258711816188;418.7727543984368;494.1941323836063;413.0333831330028;391.75177827041654;461.2445688917187;366.4743089566345;381.08727629145363;421.67227825724734;421.67227825724734;528.2810430102825;446.6290661734999;545.5685274238044;458.07293608299915;496.47266199286656;527.0673928440674;467.6538663798645;423.6164388784574;399.0267353460573;484.06946566773;451.7949473188917;562.1273471207604;505.6923197087124;494.1941323836063;393.55798754684844;482.95738527938295;413.0333831330028;413.0333831330028
400;12;364.79239849526294;435.47109431252;487.42109480377866;431.4831329952847;347.59166713154747;375.8643926625708;343.61725960400435;314.13675624167104;287.84680758938356;355.6789224011468;411.13779277098024;411.13779277098024;359.79283969449995;364.79239849526294;346.79312497265164;374.13938701108043;389.05799523938344;380.2117827594916;418.7727543984368;489.6683966714307;433.4725275064743;372.422298162979;513.8998594621052;363.9543401153048;356.49792541509163;388.1641901202389;320.70715612377506;411.13779277098024;409.250902099993;462.3066523279195;447.6574952657893;399.0267353460573;403.64202988183786;431.4831329952847;427.53169266802;454.9231122132933;328.1689018548046;395.3725245249812;393.55798754684844;382.8443158551454;470.8918362071546;391.75177827041654;404.57147500272475;432.4766863495398;464.4381616414893;360.62131560787793;369.0117257090382;201.9920662267969;309.8314439851943;388.1641901202389;427.53169266802;360.62131560787793;427.53169266802;404.57147500272475;342.82784807816876;354.8618009295309;403.64202988183786;417.8106838685425;468.7307081658843;355.6789224011468;355.6789224011468;420.703546485842;383.7258711816188;399.94555307269343;400.866486512238;423.6164388784574;416.85082355814023;382.8443158551454;486.301314526685;393.55798754684844;389.95385847623;491.92605994062694;445.6029997500121;357.3188143038935;340.47047820534823;468.7307081658843;427.53169266802;410.1932624738291;385.4950762409936;406.43679072472565;379.3383005487472;389.95385847623;376.72987568964214;382.8443158551454;342.040250112449;407.3726711933644;391.75177827041654;382.8443158551454;388.1641901202389;363.11820705465465;385.4950762409936;416.85082355814023;409.250902099993;478.5345535564006;428.5161472499453;420.703546485842;324.4165767067347;420.703546485842;427.53169266802;
450;12;467.6538663798645;390.8517845698973;404.57147500272475;363.11820705465465;440.50791812415736;438.4862351365575;515.083189446699;470.8918362071546;447.6574952657893;493.0587920210368;434.47066173409036;435.47109431252;441.52225237307687;468.7307081658843;562.1273471207604;462.3066523279195;430.4918621878093;459.12771636833594;435.47109431252;413.9844532255518;403.64202988183786;508.02386281723574;388.1641901202389;414.93771329682374;481.84785973673024;464.4381616414893;512.7192480089664;484.06946566773;493.0587920210368;430.4918621878093;458.07293608299915;462.3066523279195;445.6029997500121;466.5794984838883;413.0333831330028;585.8878684650645;508.02386281723574;454.9231122132933;414.93771329682374;420.703546485842;442.5389222757411;380.2117827594916;398.11002847178173;474.1522252837146;423.6164388784574;549.3459674441176;402.7147200282304;462.3066523279195;482.95738527938295;461.2445688917187;479.63644972442125;461.2445688917187;413.9844532255518;458.07293608299915;441.52225237307687;410.1932624738291;462.3066523279195;471.97613389477726;425.5695632393202;391.75177827041654;464.4381616414893;356.49792541509163;481.84785973673024;406.43679072472565;498.7616969821788;494.1941323836063;509.19366245561287;439.495914163152;436.473830534054;442.5389222757411;504.5305639046976;491.92605994062694;396.28292789392685;414.93771329682374;443.5579332103361;399.94555307269343;494.1941323836063;454.9231122132933;518.6495532594981;506.8567506262777;446.6290661734999;477.4351888372844;255.9874501752332;448.6882924672728;506.8567506262777;452.8352716120527;445.6029997500121;414.93771329682374;466.5794984838883;486.301314526685;452.8352716120527;464.4381616414893;549.3459674441176;459.12771636833594;363.9543401153048;490.7959301502213;485.18410678467933;489.6683966714307;525.8565308655895;
500;12;431.4831329952847;481.84785973673024;438.4862351365575;407.3726711933644;464.4381616414893;485.18410678467933;442.5389222757411;439.495914163152;442.5389222757411;392.65384433875624;424.5918780128764;490.7959301502213;416.85082355814023;539.3304271837227;452.8352716120527;400.866486512238;429.50286868328885;441.52225237307687;471.97613389477726;477.4351888372844;450.75701302205556;579.1887517286368;508.02386281723574;391.75177827041654;469.8100295384435;430.4918621878093;461.2445688917187;501.06128578760917;361.4516992088564;311.97667347925545;410.1932624738291;459.12771636833594;412.0844979880139;443.5579332103361;474.1522252837146;381.08727629145363;448.6882924672728;416.85082355814023;398.11002847178173;459.12771636833594;462.3066523279195;352.4216825925416;575.206105273118;413.0333831330028;383.7258711816188;486.301314526685;446.6290661734999;382.8443158551454;415.89316838956665;389.95385847623;475.2440304965578;375.8643926625708;497.6158632929841;380.2117827594916;441.52225237307687;428.5161472499453;363.11820705465465;425.5695632393202;348.39204805117305;476.3383497514306;379.3383005487472;421.67227825724734;413.9844532255518;445.6029997500121;450.75701302205556;450.75701302205556;363.11820705465465;485.18410678467933;471.97613389477726;563.4217279865276;449.7214632308695;416.85082355814023;501.06128578760917;522.2406100754972;485.18410678467933;459.12771636833594;463.3711813673893;363.9543401153048;324.4165767067347;432.4766863495398;395.3725245249812;529.4974877844472;517.4580300639393;362.2839948901666;461.2445688917187;421.67227825724734;415.89316838956665;436.473830534054;450.75701302205556;410.1932624738291;391.75177827041654;470.8918362071546;401.78954053643093;423.6164388784574;426.54949972974595;494.1941323836063;450.75701302205556;459.12771636833594;397.1954276004851;455.9706395660546
50;13;119.01248701729637;99.23873585928976;86.64578929039162;77.23312308554021;90.72458878313572;82.94090950069848;95.87338555888753;116.0392412484498;99.01074905214578;81.24168037032425;96.09414812530488;111.58966303523249;112.1041579161951;107.3107059503725;111.84661464128764;105.83998949201612;90.93349548795442;91.14288323117634;109.55518780649251;91.35275312046308;92.83543601596358;107.3107059503725;121.78149575309698;89.89375028360132;128.6928323718675;104.38942952113904;84.48114898371028;111.58966303523249;80.86882686115663;91.14288323117634;97.42943969022213;83.70748671638003;88.6617369735164;120.94409578467344;86.24813396809573;86.64578929039162;94.12544562691185;102.9587497887163;76.17462641229403;87.44660867258324;109.55518780649251;104.38942952113904;126.92906924156685;99.92585095768132;88.86589365874443;104.38942952113904;83.90023551197255;121.5017201781105;111.58966303523249;83.3233165462957;101.5476778317758;102.25077972077757;90.10074386061753;103.19582744802683;120.38903057281587;128.39717898913622;108.3025197932092;107.55780462860899;95.65313016290338;100.3865687105195;132.29422515218823;105.11220730055531;95.21413622430518;98.10402747551902;120.66624401638853;154.69082083006467;93.47821556368753;111.58966303523249;116.0392412484498;129.58388350640496;113.14027499953865;142.72624437825547;130.4811041541137;130.4811041541137;84.48114898371028;94.99539535941216;113.40079711762655;135.99640077891235;85.45828998891848;105.11220730055531;89.27561841403075;100.84941064689724;122.90705514830907;103.43345101350522;92.19707638088428;87.04527804082183;108.80185898389541;109.80745473420666;99.92585095768132;95.65313016290338;95.21413622430518;76.70204884940001;106.57281074536908;108.05371023835644;98.55634553585797;126.63746785245633;113.40079711762655;94.12544562691185;86.44673297753417;118.73907284398597
100;13;128.6928323718675;139.48100408072568;129.88226945076727;142.3983512378432;114.71243373975977;123.19006671368945;132.9041804094259;126.05627327270784;125.47774604840528;132.9041804094259;143.05489254083338;118.19412744424307;139.80217960037407;136.9380207974764;143.05489254083338;146.04699018750796;124.61492974015573;151.8705359171794;149.44499826045774;135.37225397356013;116.0392412484498;146.04699018750796;126.34653637584607;135.37225397356013;126.92906924156685;115.50668655357624;120.94409578467344;126.34653637584607;137.8861604610773;136.62342527317932;125.18947886683053;131.99029808444726;132.29422515218823;134.1325406623339;130.4811041541137;152.2202401555017;137.8861604610773;126.05627327270784;132.59885205668874;120.38903057281587;135.0612555746781;144.70951967574905;119.83651279733715;130.4811041541137;140.77015029810312;137.8861604610773;142.3983512378432;130.4811041541137;123.47372995481003;130.78155608093476;148.4173771424014;126.34653637584607;151.17353578131596;151.8705359171794;134.44140055858222;148.4173771424014;115.50668655357624;143.05489254083338;120.11245398749564;146.72035389152555;134.44140055858222;110.31373257227528;123.47372995481003;135.0612555746781;155.7618783929666;134.44140055858222;130.18134247263782;123.75804637224999;145.37671684325215;156.84035180832117;122.06191555248;122.06191555248;111.58966303523249;116.84268069149917;135.68396849198137;116.84268069149917;120.38903057281587;132.9041804094259;136.62342527317932;105.5968372484542;120.38903057281587;119.83651279733715;168.43137899504623;135.0612555746781;152.5707496392494;132.9041804094259;133.21021182558732;127.22134208574965;129.88226945076727;142.071211385041;125.76667700754922;139.48100408072568;131.0826998424925;121.22258734750707;111.07752939570332;119.28653076694064;164.60166778205706;125.76667700754922;120.94409578467344;131.99029808444726
150;13;283.90180477109226;230.81774594583314;289.1739529985368;220.44063299654638;287.18552070336415;278.08544442808454;218.42187967716725;273.6441173913884;314.13675624167104;289.1739529985368;319.23529109056983;248.44672109694383;264.36439103562185;251.8990521439864;289.839818542273;258.3534014046816;285.21076136507946;252.47908674801366;273.01545915549303;223.5038009786536;260.1422041467649;280.6556352662915;260.74121982026094;252.47908674801366;242.7976597445259;296.5833881427452;260.74121982026094;333.4951826837323;247.87595027647916;286.52575302941904;311.2599516762814;292.51864859645656;311.97667347925545;258.3534014046816;257.75987140260105;285.8675010773755;251.32035008653247;249.01880620114244;255.9874501752332;232.95106744040345;243.35673705438484;208.60206055226598;276.80918902161307;309.1196505402723;237.82340929672839;269.2737231785496;244.4787567115525;246.73833941617247;251.32035008653247;263.7570516442754;228.17854635123973;285.21076136507946;280.01086907053855;274.9057799304979;307.7009656247064;281.9496250833612;250.7429775143165;354.8618009295309;251.32035008653247;238.9199170137345;238.9199170137345;260.1422041467649;247.87595027647916;262.5465554823915;278.725777050505;314.13675624167104;257.75987140260105;278.08544442808454;228.17854635123973;238.9199170137345;246.17149335836635;192.9108992761969;281.9496250833612;222.99033295098835;225.0513099716953;268.0379086046006;234.02511075636028;250.7429775143165;228.17854635123973;231.88195337772558;269.8937655172144;285.8675010773755;238.3710326635721;260.1422041467649;264.97312891521335;225.0513099716953;273.01545915549303;288.50961718568635;263.15110752834715;252.47908674801366;248.44672109694383;258.94829809685814;250.7429775143165;240.0214802850993;286.52575302941904;256.57689891684043;276.1732594861681;274.9057799304979;287.18552070336415;281.9496250833612
200;13;215.4283605267583;317.7701810880355;224.01845134194735;289.839818542273;246.73833941617247;271.1381366980691;255.9874501752332;265.5832685032748;301.3970265024886;241.6833553746412;259.54456462613547;312.6950456395597;242.7976597445259;294.5440067217022;280.01086907053855;265.5832685032748;332.729025182434;292.51864859645656;258.94829809685814;233.48747152374744;279.367584132936;279.367584132936;261.34161481541787;266.1948130274459;307.7009656247064;265.5832685032748;266.1948130274459;268.0379086046006;263.7570516442754;279.367584132936;287.84680758938356;246.17149335836635;257.75987140260105;302.78664650003196;300.0137840772717;261.34161481541787;268.0379086046006;295.9020302120025;289.1739529985368;264.97312891521335;287.18552070336415;302.78664650003196;256.57689891684043;293.86733397819717;281.9496250833612;218.92482816947444;344.4084888659446;358.96626708608295;295.2222376036896;254.81261210362217;300.7046099258363;238.9199170137345;314.86010231013057;297.2663150003028;306.994066649216;290.5072173393252;276.80918902161307;254.81261210362217;281.9496250833612;240.57416503357393;280.01086907053855;278.08544442808454;247.30649072036954;308.4094923390225;236.18807616008147;243.35673705438484;230.81774594583314;272.3882451720131;271.76247212298546;281.3018861310095;301.3970265024886;306.994066649216;281.9496250833612;311.97667347925545;258.3534014046816;326.6627916155961;271.76247212298546;292.51864859645656;291.8466288236721;311.2599516762814;245.60594954833422;297.2663150003028;281.9496250833612;332.729025182434;320.70715612377506;261.94339230832657;271.1381366980691;235.10410605239272;293.19221579357423;242.7976597445259;297.2663150003028;279.367584132936;304.18267347431294;260.1422041467649;260.74121982026094;300.7046099258363;263.7570516442754;314.13675624167104;283.2495809650177;281.3018861310095
250;13;286.52575302941904;321.44563150400245;319.23529109056983;303.4838572720161;311.97667347925545;298.63688995492015;304.88309880366177;293.19221579357423;334.2631043753249;360.62131560787793;264.36439103562185;320.70715612377506;295.9020302120025;328.9245590016707;286.52575302941904;280.6556352662915;354.0465566776694;291.17615292023476;351.6120441636875;286.52575302941904;323.67127600466995;310.54487643917764;261.94339230832657;264.36439103562185;230.28747517530482;286.52575302941904;314.86010231013057;358.96626708608295;347.59166713154747;336.57749526173416;310.54487643917764;316.3117951143896;299.3245453023246;299.3245453023246;374.13938701108043;257.1677049508413;307.7009656247064;285.21076136507946;284.5555304183761;286.52575302941904;278.725777050505;289.839818542273;295.9020302120025;281.9496250833612;342.82784807816876;301.3970265024886;358.1415934100561;269.2737231785496;290.5072173393252;307.7009656247064;346.79312497265164;347.59166713154747;335.80425658797634;319.23529109056983;301.3970265024886;309.8314439851943;267.4221298318544;315.58511398926566;317.04014952964735;323.67127600466995;315.58511398926566;347.59166713154747;353.23318533291837;321.44563150400245;422.64324067598795;321.44563150400245;314.86010231013057;304.18267347431294;314.13675624167104;315.58511398926566;328.1689018548046;289.1739529985368;359.79283969449995;327.41498072219457;303.4838572720161;276.80918902161307;349.99834311843045;318.50189365142256;313.4150719573846;268.0379086046006;320.70715612377506;348.39204805117305;304.18267347431294;293.19221579357423;306.28879167305405;343.61725960400435;280.01086907053855;240.0214802850993;305.58513696531435;269.2737231785496;321.44563150400245;362.2839948901666;291.8466288236721;350.80426576336697;289.1739529985368;306.28879167305405;322.18580733237013;288.50961718568635;316.3117951143896;314.86010231013057
300;13;271.76247212298546;301.3970265024886;367.31816993535824;314.86010231013057;370.71308978460263;314.13675624167104;347.59166713154747;301.3970265024886;351.6120441636875;303.4838572720161;302.091037470114;368.16397402805757;308.4094923390225;314.86010231013057;299.3245453023246;302.091037470114;377.59735161863443;338.1293181963075;325.16359357324677;330.44109733708814;375.0008979590133;303.4838572720161;346.79312497265164;381.08727629145363;320.70715612377506;300.0137840772717;307.7009656247064;389.05799523938344;327.41498072219457;297.95081439736;330.44109733708814;347.59166713154747;338.1293181963075;361.4516992088564;397.1954276004851;273.01545915549303;306.28879167305405;279.367584132936;372.422298162979;403.64202988183786;391.75177827041654;312.6950456395597;261.34161481541787;321.44563150400245;311.2599516762814;328.1689018548046;323.67127600466995;300.7046099258363;335.032794319519;259.54456462613547;325.9123305559271;314.86010231013057;302.78664650003196;234.56398798235475;358.96626708608295;316.3117951143896;354.8618009295309;282.598855549887;252.47908674801366;266.8077657227987;360.62131560787793;363.9543401153048;312.6950456395597;328.1689018548046;392.65384433875624;293.86733397819717;316.3117951143896;337.3525144312268;332.729025182434;308.4094923390225;352.4216825925416;331.96462781845474;277.4465828783136;364.79239849526294;379.3383005487472;314.13675624167104;287.84680758938356;292.51864859645656;369.0117257090382;325.9123305559271;382.8443158551454;240.0214802850993;276.80918902161307;263.15110752834715;357.3188143038935;333.4951826837323;381.9647857759958;424.5918780128764;332.729025182434;321.44563150400245;329.6819561602209;379.3383005487472;339.6882959598702;281.9496250833612;323.67127600466995;368.16397402805757;323.67127600466995;300.7046099258363;322.9276875244099;338.1293181963075
350;13;460.184925440363;524.6484506693864;443.5579332103361;489.6683966714307;436.473830534054;420.703546485842;352.4216825925416;464.4381616414893;462.3066523279195;428.5161472499453;460.184925440363;559.5474995226103;443.5579332103361;392.65384433875624;384.60945641884547;427.53169266802;338.1293181963075;434.47066173409036;436.473830534054;431.4831329952847;439.495914163152;471.97613389477726;387.27243839056536;413.0333831330028;428.5161472499453;435.47109431252;490.7959301502213;490.7959301502213;443.5579332103361;426.54949972974595;442.5389222757411;438.4862351365575;482.95738527938295;447.6574952657893;399.94555307269343;433.4725275064743;440.50791812415736;467.6538663798645;453.8779914048565;509.19366245561287;488.5434535396004;436.473830534054;480.74088317037916;487.42109480377866;527.0673928440674;399.94555307269343;478.5345535564006;469.8100295384435;477.4351888372844;464.4381616414893;461.2445688917187;431.4831329952847;431.4831329952847;508.02386281723574;491.92605994062694;444.57929056743217;534.3913418829819;459.12771636833594;480.74088317037916;442.5389222757411;425.5695632393202;377.59735161863443;493.0587920210368;446.6290661734999;481.84785973673024;431.4831329952847;498.7616969821788;476.3383497514306;539.3304271837227;525.8565308655895;374.13938701108043;486.301314526685;466.5794984838883;421.67227825724734;426.54949972974595;445.6029997500121;417.8106838685425;446.6290661734999;466.5794984838883;417.8106838685425;473.0629283372489;468.7307081658843;405.50306030765785;431.4831329952847;446.6290661734999;389.95385847623;455.9706395660546;412.0844979880139;447.6574952657893;429.50286868328885;379.3383005487472;449.7214632308695;395.3725245249812;457.02057900456253;372.422298162979;402.7147200282304;448.6882924672728;455.9706395660546;437.47887570316936;404.57147500272475
400;13;411.13779277098024;386.382735332994;419.73704023717846;446.6290661734999;385.4950762409936;419.73704023717846;354.8618009295309;443.5579332103361;416.85082355814023;432.4766863495398;344.4084888659446;379.3383005487472;528.2810430102825;306.28879167305405;386.382735332994;373.27985526137724;385.4950762409936;422.64324067598795;431.4831329952847;373.27985526137724;425.5695632393202;418.7727543984368;401.78954053643093;412.0844979880139;461.2445688917187;411.13779277098024;399.94555307269343;464.4381616414893;401.78954053643093;365.6323866278597;457.02057900456253;342.040250112449;399.94555307269343;357.3188143038935;389.05799523938344;345.9964173501956;371.5667111794065;431.4831329952847;445.6029997500121;391.75177827041654;396.28292789392685;273.6441173913884;386.382735332994;416.85082355814023;426.54949972974595;418.7727543984368;353.23318533291837;427.53169266802;395.3725245249812;399.94555307269343;427.53169266802;389.95385847623;485.18410678467933;413.0333831330028;454.9231122132933;434.47066173409036;313.4150719573846;390.8517845698973;363.9543401153048;399.94555307269343;448.6882924672728;366.4743089566345;422.64324067598795;387.27243839056536;436.473830534054;341.25446154044994;451.7949473188917;392.65384433875624;435.47109431252;422.64324067598795;497.6158632929841;399.0267353460573;408.3107066643835;375.8643926625708;379.3383005487472;347.59166713154747;437.47887570316936;381.08727629145363;382.8443158551454;460.184925440363;468.7307081658843;395.3725245249812;370.71308978460263;384.60945641884547;360.62131560787793;368.16397402805757;381.08727629145363;389.05799523938344;394.46421267761235;449.7214632308695;388.1641901202389;375.8643926625708;350.80426576336697;425.5695632393202;399.94555307269343;393.55798754684844;385.4950762409936;369.86142946290823;312.6950456395597;
450;13;442.5389222757411;394.46421267761235;451.7949473188917;458.07293608299915;439.495914163152;409.250902099993;383.7258711816188;413.0333831330028;398.11002847178173;540.5723147895266;508.02386281723574;476.3383497514306;403.64202988183786;445.6029997500121;534.3913418829819;420.703546485842;505.6923197087124;399.0267353460573;433.4725275064743;453.8779914048565;551.8787798968106;425.5695632393202;508.02386281723574;435.47109431252;480.74088317037916;401.78954053643093;477.4351888372844;424.5918780128764;430.4918621878093;460.184925440363;461.2445688917187;442.5389222757411;484.06946566773;464.4381616414893;506.8567506262777;459.12771636833594;510.3661557296519;573.8846514853866;471.97613389477726;436.473830534054;506.8567506262777;553.149561929708;466.5794984838883;470.8918362071546;454.9231122132933;454.9231122132933;455.9706395660546;467.6538663798645;541.8170620241362;449.7214632308695;437.47887570316936;455.9706395660546;497.6158632929841;381.08727629145363;465.5075987945472;461.2445688917187;388.1641901202389;463.3711813673893;387.27243839056536;411.13779277098024;479.63644972442125;459.12771636833594;425.5695632393202;470.8918362071546;493.0587920210368;400.866486512238;538.0913926371364;457.02057900456253;463.3711813673893;398.11002847178173;464.4381616414893;387.27243839056536;421.67227825724734;475.2440304965578;465.5075987945472;411.13779277098024;447.6574952657893;444.57929056743217;460.184925440363;421.67227825724734;499.9101691219138;515.083189446699;414.93771329682374;531.9387869114252;415.89316838956665;530.716733601557;435.47109431252;536.8552045952721;442.5389222757411;438.4862351365575;402.7147200282304;484.06946566773;457.02057900456253;425.5695632393202;521.040836940329;421.67227825724734;440.50791812415736;453.8779914048565;509.19366245561287;479.63644972442125
500;13;443.5579332103361;365.6323866278597;418.7727543984368;421.67227825724734;469.8100295384435;396.28292789392685;390.8517845698973;394.46421267761235;372.422298162979;397.1954276004851;488.5434535396004;407.3726711933644;410.1932624738291;448.6882924672728;478.5345535564006;383.7258711816188;460.184925440363;383.7258711816188;440.50791812415736;450.75701302205556;429.50286868328885;466.5794984838883;523.4431458647107;467.6538663798645;427.53169266802;362.2839948901666;460.184925440363;412.0844979880139;418.7727543984368;441.52225237307687;399.0267353460573;343.61725960400435;504.5305639046976;355.6789224011468;363.9543401153048;410.1932624738291;425.5695632393202;359.79283969449995;461.2445688917187;428.5161472499453;409.250902099993;368.16397402805757;452.8352716120527;430.4918621878093;393.55798754684844;438.4862351365575;469.8100295384435;447.6574952657893;408.3107066643835;471.97613389477726;523.4431458647107;413.0333831330028;401.78954053643093;427.53169266802;439.495914163152;396.28292789392685;459.12771636833594;425.5695632393202;470.8918362071546;427.53169266802;438.4862351365575;398.11002847178173;436.473830534054;407.3726711933644;410.1932624738291;444.57929056743217;407.3726711933644;398.11002847178173;384.60945641884547;413.9844532255518;485.18410678467933;395.3725245249812;416.85082355814023;429.50286868328885;495.33208703428875;422.64324067598795;389.05799523938344;466.5794984838883;413.9844532255518;390.8517845698973;396.28292789392685;372.422298162979;452.8352716120527;396.28292789392685;457.02057900456253;460.184925440363;345.2015400495941;404.57147500272475;406.43679072472565;443.5579332103361;447.6574952657893;346.79312497265164;397.1954276004851;391.75177827041654;469.8100295384435;423.6164388784574;424.5918780128764;354.0465566776694;375.0008979590133;447.6574952657893
